trip_id,passenger_id,route_id,date_id,travel_context_id,product_id,booking_channel_id,source_assumption_id,trip_sequence,party_size,adult_count,child_count,senior_count,vehicle_included,vehicle_type,booking_lead_days,cabin_booked_flag,ticket_price,ancillary_spend,total_order_value,discount_used,repeat_trip_flag,synthetic_confidence_score
trp_01455,psg_0802,rte_dieppe_newhaven,20260217,ctx_family_holiday,prd_family_cabin_package,chn_website,src_behavior_model_01,1,3,1,2,0,True,car,37,True,256.93,70.16,327.09,True,False,0.977
trp_01456,psg_0803,rte_calais_dover,20250213,ctx_visiting_friends,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,1,5,2,3,0,True,car,67,False,352.7,86.77,439.47,True,False,0.9
trp_01457,psg_0803,rte_rosslare_dunkirk,20240711,ctx_family_holiday,prd_vehicle_crossing_basic,chn_mobile_app,src_behavior_model_01,2,3,1,2,0,True,car,56,True,463.62,66.65,530.27,True,True,0.855
trp_01458,psg_0803,rte_jersey_poole,20241106,ctx_visiting_friends,prd_family_cabin_package,chn_website,src_behavior_model_01,3,5,4,1,0,False,foot,54,True,559.46,84.1,643.56,True,True,0.792
trp_01459,psg_0804,rte_karlshamn_klaipeda,20260424,ctx_mini_cruise,prd_commodore_cabin,chn_website,src_behavior_model_01,1,1,1,0,0,True,camper,52,True,273.12,92.97,366.09,True,False,0.803
trp_01460,psg_0804,rte_calais_dover,20241010,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,2,2,0,0,True,motorcycle,26,True,162.13,93.88,256.01,True,True,0.954
trp_01461,psg_0804,rte_amsterdam_newcastle,20260809,ctx_visiting_friends,prd_commodore_cabin,chn_website,src_behavior_model_01,3,1,1,0,0,False,foot,41,True,190.72,103.01,293.73,True,True,0.97
trp_01462,psg_0805,rte_trelleborg_klaipeda,20250627,ctx_mini_cruise,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,1,3,2,0,1,True,van,86,True,666.84,99.51,766.35,True,False,0.809
trp_01463,psg_0806,rte_rosslare_dunkirk,20251003,ctx_shopping,prd_pet_friendly_travel,chn_travel_agency,src_behavior_model_01,1,4,4,0,0,False,foot,20,True,523.34,54.23,577.57,True,False,0.849
trp_01464,psg_0806,rte_dieppe_newhaven,20250316,ctx_transport,prd_pet_friendly_travel,chn_website,src_behavior_model_01,2,3,3,0,0,True,car,19,True,219.96,47.18,267.14,True,True,0.922
trp_01465,psg_0806,rte_calais_dover,20241009,ctx_transport,prd_flexible_combi_ticket,chn_call_center,src_behavior_model_01,3,2,2,0,0,True,motorcycle,27,False,155.66,54.26,209.92,True,True,0.861
trp_01466,psg_0807,rte_karlshamn_klaipeda,20260420,ctx_mini_cruise,prd_sea_view_cabin,chn_returning_portal,src_behavior_model_01,1,2,0,0,2,False,foot,86,True,484.3,85.91,570.21,True,False,0.833
trp_01467,psg_0808,rte_calais_dover,20251001,ctx_event,prd_flexible_combi_ticket,chn_mobile_app,src_behavior_model_01,1,1,1,0,0,True,van,7,False,110.09,26.58,136.67,True,False,0.888
trp_01468,psg_0809,rte_calais_dover,20240128,ctx_family_holiday,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,5,1,4,0,False,foot,20,True,289.49,72.9,362.39,True,False,0.87
trp_01469,psg_0810,rte_rosslare_dunkirk,20250104,ctx_transport,prd_vehicle_crossing_basic,chn_returning_portal,src_behavior_model_01,1,4,3,0,1,True,car,45,True,620.53,45.31,665.84,True,False,0.773
trp_01470,psg_0811,rte_jersey_poole,20240711,ctx_event,prd_mini_cruise_package,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,16,True,265.58,57.76,323.34,True,False,0.774
trp_01471,psg_0811,rte_dieppe_newhaven,20260328,ctx_mini_cruise,prd_flexible_combi_ticket,chn_social_media,src_behavior_model_01,2,3,3,0,0,False,foot,20,False,168.89,43.26,212.15,True,True,0.916
trp_01472,psg_0812,rte_rosslare_dunkirk,20250714,ctx_family_holiday,prd_pet_friendly_travel,chn_search_engine,src_behavior_model_01,1,4,4,0,0,True,car,30,True,627.85,56.97,684.82,True,False,0.834
trp_01473,psg_0813,rte_kapellskar_paldiski,20251020,ctx_weekend_getaway,prd_sea_view_cabin,chn_returning_portal,src_behavior_model_01,1,3,2,0,1,False,foot,39,True,639.55,110.87,750.42,True,False,0.787
trp_01474,psg_0813,rte_amsterdam_newcastle,20240521,ctx_visiting_friends,prd_premium_lounge_pass,chn_website,src_behavior_model_01,2,1,1,0,0,False,foot,40,True,242.12,103.73,345.85,True,True,0.904
trp_01475,psg_0814,rte_rosslare_dunkirk,20251211,ctx_family_holiday,prd_flexible_combi_ticket,chn_call_center,src_behavior_model_01,1,4,3,1,0,True,car,52,True,655.12,54.34,709.46,True,False,0.831
trp_01476,psg_0815,rte_dieppe_newhaven,20241002,ctx_visiting_friends,prd_standard_inside_cabin,chn_travel_agency,src_behavior_model_01,1,1,1,0,0,True,car,49,True,95.18,45.77,140.95,True,False,0.881
trp_01477,psg_0815,rte_dunkirk_dover,20240824,ctx_transport,prd_flexible_combi_ticket,chn_call_center,src_behavior_model_01,2,4,4,0,0,True,car,43,False,271.35,59.24,330.59,True,True,0.888
trp_01478,psg_0816,rte_jersey_portsmouth,20241201,ctx_mini_cruise,prd_standard_inside_cabin,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,8,True,204.76,47.1,251.86,True,False,0.785
trp_01479,psg_0817,rte_calais_dover,20240923,ctx_family_holiday,prd_pet_friendly_travel,chn_call_center,src_behavior_model_01,1,4,3,1,0,False,foot,68,True,258.4,64.52,322.92,True,False,0.829
trp_01480,psg_0818,rte_jersey_poole,20260327,ctx_family_holiday,prd_family_cabin_package,chn_mobile_app,src_behavior_model_01,1,4,2,2,0,False,foot,46,True,437.41,73.29,510.7,True,False,0.804
trp_01481,psg_0819,rte_amsterdam_newcastle,20260619,ctx_visiting_friends,prd_commodore_cabin,chn_call_center,src_behavior_model_01,1,2,2,0,0,False,foot,4,True,373.26,63.46,436.72,True,False,0.873
trp_01482,psg_0819,rte_amsterdam_newcastle,20260729,ctx_business,prd_mini_cruise_package,chn_website,src_behavior_model_01,2,2,2,0,0,True,car,10,True,546.97,71.4,618.37,True,True,0.798
trp_01483,psg_0820,rte_rosslare_dunkirk,20250502,ctx_weekend_getaway,prd_basic_seat,chn_email_campaign,src_behavior_model_01,1,1,1,0,0,True,car,22,True,133.27,35.99,169.26,True,False,0.8
trp_01484,psg_0821,rte_dunkirk_dover,20241223,ctx_transport,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,4,3,1,0,True,car,60,False,285.51,55.79,341.3,True,False,0.859
trp_01485,psg_0821,rte_karlshamn_klaipeda,20261220,ctx_transport,prd_vehicle_crossing_basic,chn_returning_portal,src_behavior_model_01,2,1,1,0,0,True,car,28,True,232.87,46.6,279.47,True,True,0.815
trp_01486,psg_0822,rte_karlshamn_klaipeda,20260413,ctx_event,prd_premium_lounge_pass,chn_returning_portal,src_behavior_model_01,1,1,1,0,0,True,car,1,True,343.8,57.35,401.15,True,False,0.89
trp_01487,psg_0822,rte_kapellskar_paldiski,20240228,ctx_transport,prd_flexible_combi_ticket,chn_returning_portal,src_behavior_model_01,2,1,1,0,0,False,foot,14,True,224.75,49.63,274.38,True,True,0.898
trp_01488,psg_0823,rte_dieppe_newhaven,20240406,ctx_family_holiday,prd_pet_friendly_travel,chn_website,src_behavior_model_01,1,4,3,0,1,False,foot,23,True,220.44,54.81,275.25,True,False,0.869
trp_01489,psg_0823,rte_dunkirk_dover,20250802,ctx_transport,prd_pet_friendly_travel,chn_website,src_behavior_model_01,2,3,2,1,0,True,motorcycle,56,True,183.4,57.5,240.9,True,True,0.898
trp_01490,psg_0824,rte_dieppe_newhaven,20260917,ctx_business,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,11,True,143.05,60.09,203.14,True,False,0.905
trp_01491,psg_0824,rte_calais_dover,20251007,ctx_event,prd_basic_seat,chn_website,src_behavior_model_01,2,1,1,0,0,False,foot,11,False,49.13,35.17,84.3,True,True,0.872
trp_01492,psg_0825,rte_dieppe_newhaven,20241102,ctx_shopping,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,1,1,0,0,False,foot,24,True,51.36,25.82,77.18,True,False,0.858
trp_01493,psg_0825,rte_calais_dover,20240106,ctx_shopping,prd_basic_seat,chn_search_engine,src_behavior_model_01,2,1,1,0,0,False,foot,16,False,45.31,17.2,62.51,True,True,0.846
trp_01494,psg_0826,rte_calais_dover,20250713,ctx_visiting_friends,prd_family_cabin_package,chn_website,src_behavior_model_01,1,5,1,4,0,True,car,83,True,406.78,85.01,491.79,True,False,0.878
trp_01495,psg_0826,rte_dieppe_newhaven,20261102,ctx_shopping,prd_vehicle_crossing_basic,chn_mobile_app,src_behavior_model_01,2,4,2,2,0,True,van,54,True,309.73,71.26,380.99,True,True,0.883
trp_01496,psg_0826,rte_calais_dover,20260819,ctx_family_holiday,prd_family_cabin_package,chn_website,src_behavior_model_01,3,3,2,1,0,True,car,35,True,247.67,77.77,325.44,True,True,0.966
trp_01497,psg_0827,rte_amsterdam_newcastle,20240627,ctx_weekend_getaway,prd_mini_cruise_package,chn_returning_portal,src_behavior_model_01,1,2,1,0,1,False,foot,101,True,481.89,111.17,593.06,True,False,0.839
trp_01498,psg_0827,rte_calais_dover,20260819,ctx_event,prd_mini_cruise_package,chn_returning_portal,src_behavior_model_01,2,1,1,0,0,False,foot,78,True,97.83,89.41,187.24,True,True,0.867
trp_01499,psg_0828,rte_calais_dover,20251004,ctx_family_holiday,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,4,4,0,0,True,camper,10,True,331.35,57.8,389.15,True,False,0.927
trp_01500,psg_0829,rte_amsterdam_newcastle,20240720,ctx_mini_cruise,prd_basic_seat,chn_mobile_app,src_behavior_model_01,1,2,2,0,0,False,foot,16,True,298.1,31.55,329.65,True,False,0.814
trp_01501,psg_0829,rte_amsterdam_newcastle,20251007,ctx_event,prd_basic_seat,chn_social_media,src_behavior_model_01,2,2,2,0,0,False,foot,11,True,291.89,44.36,336.25,True,True,0.771
trp_01502,psg_0830,rte_dunkirk_dover,20260104,ctx_family_holiday,prd_flexible_combi_ticket,chn_mobile_app,src_behavior_model_01,1,5,3,2,0,True,car,43,False,330.19,81.81,412.0,True,False,0.93
trp_01503,psg_0831,rte_calais_dover,20250918,ctx_event,prd_vehicle_crossing_basic,chn_search_engine,src_behavior_model_01,1,4,4,0,0,True,van,22,True,255.32,38.57,293.89,True,False,0.861
trp_01504,psg_0831,rte_dieppe_newhaven,20260915,ctx_shopping,prd_basic_seat,chn_email_campaign,src_behavior_model_01,2,4,4,0,0,False,foot,4,False,178.83,40.31,219.14,True,True,0.908
trp_01505,psg_0832,rte_dieppe_newhaven,20240926,ctx_weekend_getaway,prd_commodore_cabin,chn_website,src_behavior_model_01,1,3,2,0,1,False,foot,14,True,197.53,111.16,308.69,True,False,0.919
trp_01506,psg_0833,rte_dieppe_newhaven,20251025,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_call_center,src_behavior_model_01,1,3,2,1,0,True,bicycle,63,True,193.88,52.07,245.95,True,False,0.825
trp_01507,psg_0834,rte_dieppe_newhaven,20251026,ctx_transport,prd_standard_inside_cabin,chn_returning_portal,src_behavior_model_01,1,3,3,0,0,False,foot,44,True,209.24,64.21,273.45,True,False,0.85
trp_01508,psg_0834,rte_calais_dover,20250402,ctx_transport,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,2,3,2,1,0,True,camper,38,False,290.69,51.22,341.91,True,True,0.847
trp_01509,psg_0835,rte_calais_dover,20250125,ctx_transport,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,1,1,0,0,False,foot,11,True,75.44,37.2,112.64,True,False,0.869
trp_01510,psg_0835,rte_calais_dover,20260514,ctx_shopping,prd_flexible_combi_ticket,chn_travel_agency,src_behavior_model_01,2,4,4,0,0,True,car,50,False,332.94,62.98,395.92,True,True,0.831
trp_01511,psg_0835,rte_rosslare_dunkirk,20251118,ctx_transport,prd_vehicle_crossing_basic,chn_travel_agency,src_behavior_model_01,3,2,2,0,0,True,car,54,True,296.67,46.52,343.19,True,True,0.812
trp_01512,psg_0836,rte_jersey_stmalo,20250614,ctx_event,prd_mini_cruise_package,chn_search_engine,src_behavior_model_01,1,3,3,0,0,False,foot,4,True,385.5,71.29,456.79,True,False,0.741
trp_01513,psg_0837,rte_jersey_stmalo,20261226,ctx_event,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,3,3,0,0,False,foot,19,True,263.11,57.14,320.25,True,False,0.811
trp_01514,psg_0837,rte_calais_dover,20260214,ctx_weekend_getaway,prd_mini_cruise_package,chn_social_media,src_behavior_model_01,2,2,2,0,0,False,foot,5,True,184.15,57.13,241.28,True,True,0.92
trp_01515,psg_0838,rte_dieppe_newhaven,20240603,ctx_business,prd_flexible_combi_ticket,chn_returning_portal,src_behavior_model_01,1,2,2,0,0,True,car,8,False,191.29,54.59,245.88,True,False,0.924
trp_01516,psg_0838,rte_amsterdam_newcastle,20260727,ctx_event,prd_standard_inside_cabin,chn_returning_portal,src_behavior_model_01,2,1,1,0,0,True,car,11,True,224.26,48.94,273.2,True,True,0.817
trp_01517,psg_0839,rte_amsterdam_newcastle,20250210,ctx_family_holiday,prd_pet_friendly_travel,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,18,True,351.62,53.09,404.71,True,False,0.731
trp_01518,psg_0840,rte_amsterdam_newcastle,20240612,ctx_mini_cruise,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,1,2,2,0,0,True,car,66,True,436.0,78.34,514.34,True,False,0.861
trp_01519,psg_0841,rte_rosslare_dunkirk,20260703,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_mobile_app,src_behavior_model_01,1,5,1,4,0,True,car,76,True,709.59,80.43,790.02,True,False,0.831
trp_01520,psg_0841,rte_rosslare_dunkirk,20240629,ctx_visiting_friends,prd_family_cabin_package,chn_email_campaign,src_behavior_model_01,2,3,2,1,0,False,foot,34,True,511.32,79.64,590.96,True,True,0.785
trp_01521,psg_0842,rte_calais_dover,20250330,ctx_family_holiday,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,1,1,1,0,0,True,car,21,False,98.06,49.55,147.61,True,False,0.844
trp_01522,psg_0843,rte_dieppe_newhaven,20260116,ctx_shopping,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,2,2,0,0,True,bicycle,17,True,113.21,29.0,142.21,True,False,0.907
trp_01523,psg_0844,rte_dieppe_newhaven,20251226,ctx_shopping,prd_standard_inside_cabin,chn_email_campaign,src_behavior_model_01,1,2,2,0,0,True,van,21,True,140.65,49.03,189.68,True,False,0.833
trp_01524,psg_0845,rte_calais_dover,20250721,ctx_transport,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,1,4,3,0,1,True,van,11,True,322.41,60.16,382.57,True,False,0.902
trp_01525,psg_0846,rte_dieppe_newhaven,20260125,ctx_business,prd_flexible_combi_ticket,chn_returning_portal,src_behavior_model_01,1,2,2,0,0,False,foot,5,False,137.43,55.5,192.93,True,False,0.894
trp_01526,psg_0846,rte_kiel_klaipeda,20250409,ctx_business,prd_mini_cruise_package,chn_returning_portal,src_behavior_model_01,2,2,2,0,0,False,foot,13,True,639.72,77.09,716.81,True,True,0.851
trp_01527,psg_0847,rte_rosslare_dunkirk,20240315,ctx_family_holiday,prd_sea_view_cabin,chn_mobile_app,src_behavior_model_01,1,3,2,1,0,False,foot,53,True,530.16,80.89,611.05,True,False,0.839
trp_01528,psg_0847,rte_kiel_klaipeda,20250813,ctx_visiting_friends,prd_family_cabin_package,chn_email_campaign,src_behavior_model_01,2,3,1,2,0,True,car,53,True,637.41,87.41,724.82,True,True,0.846
trp_01529,psg_0847,rte_calais_dover,20241117,ctx_family_holiday,prd_family_cabin_package,chn_travel_agency,src_behavior_model_01,3,4,3,1,0,True,car,24,True,353.66,78.53,432.19,True,True,0.874
trp_01530,psg_0848,rte_calais_dover,20241225,ctx_weekend_getaway,prd_standard_inside_cabin,chn_mobile_app,src_behavior_model_01,1,1,1,0,0,False,foot,4,True,68.97,37.65,106.62,True,False,0.866
trp_01531,psg_0848,rte_dunkirk_dover,20250618,ctx_mini_cruise,prd_mini_cruise_package,chn_social_media,src_behavior_model_01,2,2,2,0,0,False,foot,16,True,175.86,56.38,232.24,True,True,0.887
trp_01532,psg_0849,rte_calais_dover,20250707,ctx_shopping,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,2,2,0,0,True,car,36,False,145.21,37.7,182.91,True,False,0.813
trp_01533,psg_0850,rte_kiel_klaipeda,20261203,ctx_visiting_friends,prd_pet_friendly_travel,chn_website,src_behavior_model_01,1,2,2,0,0,True,bicycle,55,True,378.43,50.08,428.51,True,False,0.813
trp_01534,psg_0850,rte_kiel_klaipeda,20250611,ctx_transport,prd_vehicle_crossing_basic,chn_call_center,src_behavior_model_01,2,2,2,0,0,True,car,44,True,410.35,56.46,466.81,True,True,0.754
trp_01535,psg_0851,rte_rosslare_dunkirk,20260710,ctx_family_holiday,prd_sea_view_cabin,chn_email_campaign,src_behavior_model_01,1,5,2,3,0,False,foot,33,True,734.42,72.6,807.02,True,False,0.805
trp_01536,psg_0851,rte_dunkirk_dover,20251205,ctx_shopping,prd_family_cabin_package,chn_call_center,src_behavior_model_01,2,3,1,2,0,True,van,88,True,269.05,82.45,351.5,True,True,0.884
trp_01537,psg_0852,rte_rosslare_dunkirk,20240718,ctx_transport,prd_vehicle_crossing_basic,chn_returning_portal,src_behavior_model_01,1,4,4,0,0,False,foot,59,True,640.57,55.34,695.91,True,False,0.754
trp_01538,psg_0852,rte_calais_dover,20241210,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_search_engine,src_behavior_model_01,2,3,2,0,1,True,car,59,True,236.57,40.83,277.4,True,True,0.85
trp_01539,psg_0853,rte_dunkirk_dover,20240314,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_mobile_app,src_behavior_model_01,1,3,1,2,0,True,car,53,True,225.12,74.1,299.22,True,False,0.976
trp_01540,psg_0853,rte_calais_dover,20240309,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,3,1,2,0,True,car,57,True,237.61,66.41,304.02,True,True,0.863
trp_01541,psg_0853,rte_rosslare_dunkirk,20260826,ctx_visiting_friends,prd_sea_view_cabin,chn_website,src_behavior_model_01,3,4,3,1,0,True,car,30,True,608.11,85.92,694.03,True,True,0.823
trp_01542,psg_0853,rte_dieppe_newhaven,20250323,ctx_family_holiday,prd_family_cabin_package,chn_mobile_app,src_behavior_model_01,4,5,3,2,0,True,car,20,True,386.02,91.05,477.07,True,True,0.912
trp_01543,psg_0853,rte_dieppe_newhaven,20240529,ctx_family_holiday,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,5,5,1,4,0,False,foot,73,False,310.52,69.28,379.8,True,True,0.931
trp_01544,psg_0854,rte_jersey_poole,20260705,ctx_shopping,prd_basic_seat,chn_email_campaign,src_behavior_model_01,1,1,1,0,0,False,foot,29,False,71.95,17.01,88.96,True,False,0.76
trp_01545,psg_0854,rte_dunkirk_dover,20260410,ctx_shopping,prd_standard_inside_cabin,chn_email_campaign,src_behavior_model_01,2,1,1,0,0,True,bicycle,28,True,63.75,46.15,109.9,True,True,0.837
trp_01546,psg_0855,rte_kapellskar_paldiski,20250130,ctx_visiting_friends,prd_premium_lounge_pass,chn_website,src_behavior_model_01,1,1,1,0,0,False,foot,7,True,308.25,51.36,359.61,True,False,0.873
trp_01547,psg_0856,rte_dunkirk_dover,20241122,ctx_mini_cruise,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,3,3,0,0,True,motorcycle,32,False,185.22,55.07,240.29,True,False,0.877
trp_01548,psg_0856,rte_dieppe_newhaven,20260922,ctx_weekend_getaway,prd_standard_inside_cabin,chn_website,src_behavior_model_01,2,3,3,0,0,False,foot,25,True,225.6,55.57,281.17,True,True,0.895
trp_01549,psg_0856,rte_dunkirk_dover,20260311,ctx_mini_cruise,prd_flexible_combi_ticket,chn_mobile_app,src_behavior_model_01,3,2,2,0,0,False,foot,12,False,134.09,46.74,180.83,True,True,0.863
trp_01550,psg_0856,rte_calais_dover,20251016,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,4,1,1,0,0,True,car,27,False,87.75,29.47,117.22,True,True,0.822
trp_01551,psg_0857,rte_dunkirk_dover,20260314,ctx_business,prd_basic_seat,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,9,False,105.41,37.86,143.27,True,False,0.905
trp_01552,psg_0857,rte_amsterdam_newcastle,20260617,ctx_transport,prd_premium_lounge_pass,chn_travel_agency,src_behavior_model_01,2,1,1,0,0,False,foot,11,True,220.78,55.21,275.99,True,True,0.821
trp_01553,psg_0858,rte_dieppe_newhaven,20250415,ctx_visiting_friends,prd_pet_friendly_travel,chn_search_engine,src_behavior_model_01,1,4,4,0,0,False,foot,55,True,249.08,49.09,298.17,True,False,0.838
trp_01554,psg_0859,rte_rosslare_dunkirk,20250505,ctx_transport,prd_commodore_cabin,chn_search_engine,src_behavior_model_01,1,2,2,0,0,True,camper,7,True,321.78,42.75,364.53,True,False,0.747
trp_01555,psg_0859,rte_dunkirk_dover,20240927,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,4,4,0,0,False,foot,28,True,251.13,59.31,310.44,True,True,0.836
trp_01556,psg_0860,rte_dunkirk_dover,20240720,ctx_shopping,prd_basic_seat,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,27,False,83.91,20.7,104.61,True,False,0.878
trp_01557,psg_0861,rte_dunkirk_dover,20260911,ctx_event,prd_basic_seat,chn_returning_portal,src_behavior_model_01,1,1,1,0,0,False,foot,5,False,58.4,55.24,113.64,True,False,0.973
trp_01558,psg_0861,rte_kapellskar_paldiski,20261230,ctx_transport,prd_flexible_combi_ticket,chn_returning_portal,src_behavior_model_01,2,1,1,0,0,True,bicycle,1,True,220.57,52.97,273.54,True,True,0.853
trp_01559,psg_0862,rte_calais_dover,20240515,ctx_shopping,prd_mini_cruise_package,chn_website,src_behavior_model_01,1,3,3,0,0,True,van,23,True,329.0,81.41,410.41,True,False,0.878
trp_01560,psg_0862,rte_amsterdam_newcastle,20251113,ctx_mini_cruise,prd_mini_cruise_package,chn_social_media,src_behavior_model_01,2,3,3,0,0,True,car,15,True,740.23,72.78,813.01,True,True,0.75
trp_01561,psg_0862,rte_dieppe_newhaven,20251020,ctx_weekend_getaway,prd_basic_seat,chn_social_media,src_behavior_model_01,3,1,1,0,0,False,foot,20,False,51.18,44.46,95.64,True,True,0.825
trp_01562,psg_0863,rte_calais_dover,20260208,ctx_shopping,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,4,4,0,0,True,car,20,True,216.0,41.52,257.52,True,False,0.9
trp_01563,psg_0863,rte_calais_dover,20250309,ctx_event,prd_flexible_combi_ticket,chn_email_campaign,src_behavior_model_01,2,3,2,0,1,False,foot,19,False,161.88,35.3,197.18,True,True,0.919
trp_01564,psg_0864,rte_dieppe_newhaven,20260426,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,3,3,0,0,True,car,17,False,190.09,30.86,220.95,True,False,0.915
trp_01565,psg_0865,rte_amsterdam_newcastle,20241106,ctx_mini_cruise,prd_sea_view_cabin,chn_website,src_behavior_model_01,1,2,0,0,2,False,foot,25,True,394.87,78.9,473.77,True,False,0.863
trp_01566,psg_0866,rte_amsterdam_newcastle,20260713,ctx_mini_cruise,prd_standard_inside_cabin,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,8,True,362.07,50.27,412.34,True,False,0.737
trp_01567,psg_0866,rte_jersey_portsmouth,20261004,ctx_weekend_getaway,prd_standard_inside_cabin,chn_mobile_app,src_behavior_model_01,2,3,3,0,0,False,foot,16,True,298.96,60.03,358.99,True,True,0.785
trp_01568,psg_0867,rte_calais_dover,20241015,ctx_weekend_getaway,prd_basic_seat,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,16,False,106.82,25.68,132.5,True,False,0.876
trp_01569,psg_0867,rte_calais_dover,20240322,ctx_shopping,prd_basic_seat,chn_email_campaign,src_behavior_model_01,2,4,4,0,0,False,foot,20,False,172.59,43.04,215.63,True,True,0.827
trp_01570,psg_0868,rte_amsterdam_newcastle,20261123,ctx_event,prd_mini_cruise_package,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,44,True,478.72,103.13,581.85,True,False,0.929
trp_01571,psg_0868,rte_amsterdam_newcastle,20250122,ctx_visiting_friends,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,2,1,0,0,1,True,van,120,True,220.48,73.68,294.16,True,True,0.857
trp_01572,psg_0868,rte_amsterdam_newcastle,20250409,ctx_mini_cruise,prd_mini_cruise_package,chn_call_center,src_behavior_model_01,3,1,1,0,0,False,foot,52,True,221.07,94.68,315.75,True,True,0.909
trp_01573,psg_0868,rte_karlshamn_klaipeda,20260901,ctx_mini_cruise,prd_commodore_cabin,chn_returning_portal,src_behavior_model_01,4,2,0,0,2,True,car,84,True,479.53,73.64,553.17,True,True,0.826
trp_01574,psg_0869,rte_calais_dover,20260810,ctx_transport,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,1,1,1,0,0,True,bicycle,12,True,76.65,44.36,121.01,True,False,0.898
trp_01575,psg_0870,rte_kapellskar_paldiski,20251226,ctx_mini_cruise,prd_mini_cruise_package,chn_call_center,src_behavior_model_01,1,2,2,0,0,False,foot,31,True,584.1,102.04,686.14,True,False,0.839
trp_01576,psg_0871,rte_trelleborg_klaipeda,20250401,ctx_business,prd_sea_view_cabin,chn_call_center,src_behavior_model_01,1,2,2,0,0,False,foot,9,True,442.33,52.68,495.01,True,False,0.867
trp_01577,psg_0872,rte_dunkirk_dover,20260311,ctx_family_holiday,prd_vehicle_crossing_basic,chn_call_center,src_behavior_model_01,1,4,4,0,0,True,car,32,True,272.82,61.78,334.6,True,False,0.82
trp_01578,psg_0873,rte_calais_dover,20260902,ctx_event,prd_mini_cruise_package,chn_social_media,src_behavior_model_01,1,1,1,0,0,False,foot,32,True,82.46,52.05,134.51,True,False,0.894
trp_01579,psg_0873,rte_calais_dover,20241006,ctx_shopping,prd_basic_seat,chn_website,src_behavior_model_01,2,2,2,0,0,False,foot,26,False,93.7,37.11,130.81,True,True,0.91
trp_01580,psg_0874,rte_kiel_klaipeda,20241116,ctx_mini_cruise,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,1,2,0,0,2,False,foot,33,True,455.84,74.94,530.78,True,False,0.778
trp_01581,psg_0874,rte_dunkirk_dover,20260101,ctx_weekend_getaway,prd_commodore_cabin,chn_call_center,src_behavior_model_01,2,2,1,0,1,False,foot,70,True,147.61,89.55,237.16,True,True,0.858
trp_01582,psg_0875,rte_dunkirk_dover,20260722,ctx_shopping,prd_basic_seat,chn_social_media,src_behavior_model_01,1,1,1,0,0,True,car,14,False,82.69,42.75,125.44,True,False,0.818
trp_01583,psg_0876,rte_amsterdam_newcastle,20250823,ctx_mini_cruise,prd_commodore_cabin,chn_call_center,src_behavior_model_01,1,2,2,0,0,False,foot,42,True,377.02,79.35,456.37,True,False,0.811
trp_01584,psg_0876,rte_amsterdam_newcastle,20250806,ctx_mini_cruise,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,2,1,0,0,1,False,foot,82,True,200.8,70.92,271.72,True,True,0.827
